Business_ID,Cuisine_Type,Name,Address,Coordinates,Number_of_Reviews,Rating,Zipcode
OxePowRwz1zx3-bMb5TS-w,American,piatsa-46-queens,"172-14 46th Ave, Queens, NY 11358","(40.7530543498103, -73.7928100302815)",1,5,11358
GxMhN2PEttvw7CRGIzB6Gg,American,barons-brooklyn,"564 Dekalb Ave, Brooklyn, NY 11205","(40.6908116, -73.953915)",234,4.5,11205
ggZczl_F-L4FvZk3jpNR3Q,American,five-mile-stone-new-york,"1640 2nd Ave, New York, NY 10028","(40.7772804, -73.9519665)",384,3.5,10028
MBpcYNiqrmr8qcFSeJK5mQ,American,mad-for-chicken-flushing,"157-18 Northern Blvd, Flushing, NY 11354","(40.7635739, -73.8079404)",1512,4,11354
xAxpi8BEoXkJTnTl3xlQ4w,American,the-centurion-lounge-east-elmhurst,"94-00 Grand Central Pkwy, Terminal B, East Elmhurst, NY 11371","(40.7747106533889, -73.8722155873093)",174,4.5,11371
jzoUJ5oijGZ1wrvKdyncpA,American,cafe-hugo-new-york,"525 Greenwich St, New York, NY 10013","(40.7264, -74.0088899)",1,5,10013
mGQYCJKy0JHyvtm_OmFCsg,American,city-rub-smokehouse-newark,"118 Stockton St, Newark, NJ 07105","(40.717317, -74.1518426)",62,3.5,7105
yOPbrFZ2ZUsyQWsedP6gUg,American,amity-hall-uptown-new-york,"982 Amsterdam Ave, New York, NY 10025","(40.80231, -73.96475)",156,3.5,10025
I9ScToNzfcM8mS8GpG8sTg,American,burger-inc-nyc-new-york,"353 W 14th St, New York, NY 10014","(40.740851, -74.004695)",87,4,10014
kDJbzzmCEjFbyDQ-lSygvw,American,fresh-salt-new-york,"146 Beekman St, New York, NY 10038","(40.70707, -74.00244)",378,4,10038
J3xSIWSznPe9Ii8B_HOksA,American,ed-and-marys-jersey-city,"174 Coles St, Jersey City, NJ 07307","(40.7287270058542, -74.0465716965112)",52,4,7307
YOOZjCcC4s1MOBtFsaMB8w,American,the-richmond-staten-island,"695 Bay St, Staten Island, NY 10304","(40.62508, -74.07463)",59,4.5,10304
JCZTtZBWNZmHe52BLxfmYA,American,annie-moores-bar-and-restaurant-new-york-2,"22 E 41st St, New York, NY 10017","(40.7523051668379, -73.9803968488586)",79,4,10017
xemN4tP9RlK5c-yUT-M71Q,American,mamasita-bar-and-grill-new-york,"818 10th Ave, New York, NY 10019","(40.76733, -73.98945)",882,4,10019
zee3qxLz2jHJumDEL6EitA,American,sidecar-brooklyn-3,"560 5th Ave, Brooklyn, NY 11215","(40.665421, -73.989748)",440,3.5,11215
hKdvsbuQRtjajWYwjaoOQw,American,tavern-on-the-green-new-york-7,"67 Central Park W, New York, NY 10023","(40.772194, -73.9776)",1230,3.5,10023
zHqDuMznom7CLp2lqV8q0g,American,forrest-point-brooklyn,"970 Flushing Ave, Brooklyn, NY 11206","(40.70319, -73.93229)",325,4,11206
6gzQLjzJk25ePm_JS7ZAug,American,esme-brooklyn-2,"999 Manhattan Ave, Brooklyn, NY 11222","(40.7332033928175, -73.9549667724914)",301,4.5,11222
FCqKzOUM6DAxjU_xkXdhzg,American,royale-new-york,"157 Ave C, New York, NY 10009","(40.7258174842573, -73.9778455564146)",455,4,10009
oyxtaqfFZkP_vC0M6GfkbA,American,chez-napoleon-new-york,"365 W 50th St, New York, NY 10019","(40.76346, -73.9883)",258,4,10019
VBKCeFh76btxKlL827HTqA,American,the-liberty-new-york-3,"29 W 35th St, New York, NY 10001","(40.74984, -73.98556)",358,3.5,10001
Y39SdfmS0Z_GepcFnFqlMA,American,natureworks-new-york-2,"113 E 31st St, New York, NY 10016","(40.745068, -73.981859)",237,4,10016
ej_pg-wc-ZtexQKPPiQ_5w,American,the-edge-harlem-new-york,"101 Edgecombe Ave, New York, NY 10030","(40.8199158, -73.9460373)",498,4,10030
oXwe5SSZ5_bQqn_1sHIK5Q,American,bizarre-brooklyn,"12 Jefferson St, Brooklyn, NY 11206","(40.697405, -73.934695)",134,3.5,11206
KL6AUMQI_Ae7_brkK0fy_w,American,la-vela-dining-and-bar-new-york,"558 11th Ave, New York, NY 10036","(40.761082, -73.997872)",153,4,10036
bJBDLBZiak_pCI5CuvAfAA,American,formerly-crows-new-york,"85 Washington Pl, New York, NY 10011","(40.7322, -74.00003)",69,4,10011
ui4Hhq2duXIZLuzev9531g,American,otway-brooklyn,"930 Fulton St, Brooklyn, NY 11238","(40.68274, -73.96388)",62,4,11238
4b8VKAJwRZkNMGItHl5r4w,American,c-lounge-restaurant-and-hookah-bar-new-york,"14 Ave C, New York, NY 10009","(40.72111, -73.9809)",4,4,10009
1J4qHPYqIH7iKzrZVkqUqQ,American,williamsburger-brooklyn-4,"373 Graham Ave, Brooklyn, NY 11211","(40.71576, -73.94475)",69,4,11211
FBB7VTxx3gwsXwEUNRt6lg,American,tak-room-new-york,"20 Hudson Yards, Fl 5, New York, NY 10001","(40.7491302490234, -73.9923629760742)",12,4.5,10001
5oN2CFibQ-9dsITEk7B4UQ,American,j-j-kinahan-s-new-york-2,"757 6th Ave, New York, NY 10010","(40.74439, -73.99199)",25,4.5,10010
7gqMugUq_VAUlPygIT-EVg,American,bar180-new-york,"4241 Broadway, New York, NY 10033","(40.8495175143563, -73.9363799999983)",100,3.5,10033
R9XDds0a1_jip3glIdlQsg,American,the-district-new-york,"1679 3rd Ave, New York, NY 10128","(40.783851, -73.949892)",325,3,10128
escMR9M42UsHQIglAz1pJw,American,bubbas-bistro-astoria-2,"31-13 Ditmars Blvd, Astoria, NY 11105","(40.775832308033, -73.9100879056678)",334,4,11105
mbkBCEx8mgw9Qroo7xywPg,American,the-mean-fiddler-new-york,"266 W 47th St, New York, NY 10036","(40.7600569, -73.9871765)",467,4,10036
bVkavwJ8OgU4yPiUMoEOPg,American,jia-nyc-new-york-2,"23 Essex St, New York, NY 10002","(40.71543, -73.98998)",55,4.5,10002
NMuZQuK6UU32VlSF6khh0w,American,stout-nyc-new-york,"133 W 33rd St, New York, NY 10001","(40.7498631, -73.989868)",910,3.5,10001
qQyknbv7ndx0HslLZd7xyg,American,a-cafe-new-york-3,"42 W 58th St, New York, NY 10019","(40.7644006446201, -73.9756905214958)",238,4,10019
VMugGjWqmOfCXnYv_7aFWw,American,kubeh-new-york-2,"464 Avenue Of The Americas, New York, NY 10011","(40.7355205142767, -73.9979605809656)",187,4,10011
eSyYRxNDQoOundKSUqRosw,American,the-daisy-new-york,"1641 Second Ave, New York, NY 10028","(40.77741, -73.952434)",211,3.5,10028
bMc_vEplFI56k1Jng1-dsg,American,bellwether-long-island-city,"47-25 Vernon Blvd, Long island City, NY 11101","(40.74482, -73.95304)",86,4,11101
nsAU6F2vmdnphmfIa_RuWg,American,mables-smokehouse-and-banquet-hall-brooklyn-6,"44 Berry St, Brooklyn, NY 11249","(40.7211890204726, -73.9570004492998)",768,4,11249
6FIzpXy82HBT3KZaiA38-Q,American,amity-hall-new-york,"80 W 3rd St, New York, NY 10012","(40.72963, -73.99892)",397,3.5,10012
xI0H0K1MAq1U6NTp1xFreA,American,midnights-brooklyn-2,"149 N 6th St, Brooklyn, NY 11249","(40.71748, -73.95843)",198,4,11249
QRbD99HVMffeto7_Hq67CQ,American,korzo-brooklyn,"667 5th Ave, Brooklyn, NY 11215","(40.66199, -73.99238)",417,4,11215
VBjYIelQBlCK889IBVrWzQ,American,patent-pending-new-york-2,"49 W 27th St, New York, NY 10001","(40.74526, -73.99032)",135,4,10001
tdDBpCB-xA9NqR9dxc6OxQ,American,emojo-burger-new-york-2,"261 1st Ave, New York, NY 10003","(40.7323, -73.98224)",131,4,10003
EaAAP-gDALDL7GxcseMjBQ,American,the-polo-bar-new-york,"1 E 55th St, New York, NY 10022","(40.761559099, -73.9743427135)",366,4,10022
CAXzWJyV2UzYMAImM_YkWA,American,the-grill-new-york-4,"99 E 52nd St, New York, NY 10022","(40.7586374, -73.9732412)",140,4,10022
7boggcCID7gVdNFQn4e8hQ,American,carraghers-pub-and-restaurant-new-york,"228 W 39th St, New York, NY 10018","(40.7544, -73.9895415)",202,4,10018
lMy1BYJ5HX8TccXTBwdRNg,American,covenhoven-brooklyn,"730 Classon Ave, Brooklyn, NY 11238","(40.675246, -73.960244)",112,4.5,11238
jmT8ep8WIXEPOwugYPeviw,American,hudsons-at-pier-81-new-york-2,"Pier 81 At 41st St, New York, NY 10036","(40.761987469612, -74.00363016008)",111,4,10036
RW-v9cm9rQZS9cSihuXfvw,American,brandy-library-new-york,"25 N Moore St, New York, NY 10013","(40.720073, -74.007227)",566,4,10013
B-MDhRKRTmTqj4Vp_p8AGw,American,p-j-clarkes-new-york-8,"250 Vesey St, New York, NY 10281","(40.7136996616618, -74.0162283182144)",495,3,10281
BnSeJ9yRfJ09RoQ0euR34A,American,trufa-restaurant-new-york,"3431 Broadway, New York, NY 10031","(40.82315, -73.95318)",288,4,10031
L_TG8AAIRmnjj67QRKvgkw,American,dylan-murphys-new-york,"1453 3rd Ave, New York, NY 10028","(40.7763, -73.95548)",148,4,10028
uLWp1QR_W2WJImMnB706hg,American,mexicue-new-york-10,"160 8th Ave, New York, NY 10011","(40.74202, -74.00046)",251,4,10011
9z2lUyfzZV8b2rkkiwSM4g,American,abc-cocina-new-york,"38 E 19th St, New York, NY 10003","(40.7379699846239, -73.9892806964011)",840,4,10003
fAQVVgDt88mW739YJgKQdQ,American,charlies-bar-and-kitchen-bronx,"112 Lincoln Ave, Bronx, NY 10454","(40.807874991887, -73.9291545436554)",291,4,10454
-Td-YEPTOUq2H3LRWgRxUw,American,non-solo-piada-new-york,"302 W 37th St, New York, NY 10018","(40.75414, -73.99245)",278,5,10018
EL5Y6BSinmUte5VW4Eh54Q,American,frank-new-york,"88 2nd Ave, New York, NY 10003","(40.7268483205383, -73.9887172038649)",646,3.5,10003
HgOdD_mKDldva0eIoa3Z5g,American,island-burgers-and-shakes-new-york,"766 9th Ave, New York, NY 10019","(40.76421, -73.98802)",682,4,10019
t4hGjbQaZtBqDAEoqdCJoA,American,richies-burger-joint-new-york,"2665 Broadway, New York, NY 10025","(40.7982592975529, -73.9695739619898)",72,4,10025
Qg3J6XPrD22CEFAqEEhWpw,American,the-pony-bar-new-york-2,"1444 1st Ave, New York, NY 10021","(40.76974, -73.95425)",345,4,10021
2p4hDkw-USB3Vh5v3g5sBg,American,brooklyn-cider-house-brooklyn-2,"1100 Flushing Ave, Brooklyn, NY 11237","(40.70516, -73.9272699)",159,4,11237
DDb_WRz8jPPHrTt5Fiu0og,American,the-hive-brooklyn-2,"119 Kent Ave, Brooklyn, NY 11249","(40.7201725641173, -73.9617135105149)",83,4.5,11249
7qAHwsaiiK2bh404pugjNw,American,the-ainsworth-east-village-new-york,"64 3rd Ave, New York, NY 10003","(40.73138, -73.98902)",58,3.5,10003
Zabkjf2HIT-ZAPmgMF3Lvw,American,jacks-wife-freda-new-york-4,"116 8th Ave, New York, NY 10011","(40.74091, -74.00146)",45,4,10011
82wA_Vfg_eDckx23d3dA_g,American,sel-rrose-new-york,"1 Delancey St, New York, NY 10002","(40.7200099, -73.9937874)",442,4,10002
LI9bcK5uy9bNgvn5zkQz_Q,American,the-royal-underground-astoria-4,"36-10 30th Ave, Astoria, NY 11103","(40.76463, -73.91716)",34,4.5,11103
PxL3d_T7fQEXR7SDjjXvGg,American,landhaus-at-bergn-brooklyn,"899 Bergen St, Brooklyn, NY 11238","(40.67758, -73.95736)",52,4,11238
Dci3yvrnPZ5kOF5t3xV8gg,American,the-hop-shoppe-staten-island,"372 VanDuzer St, Staten Island, NY 10304","(40.629169, -74.079839)",250,4,10304
zupIzmhdcH0U6vJQQxDBiQ,American,bar-bruno-brooklyn-2,"520 Henry St, Brooklyn, NY 11231","(40.6833674, -73.9997959)",228,4,11231
Pm-thVYtl3RWC0m3y_AeWg,American,sugar-factory-new-york-7,"835 Washington St, New York, NY 10014","(40.7406790282835, -74.007317025142)",1431,3.5,10014
b8a-8u_A51v2IzyjLVsx6w,American,del-friscos-double-eagle-steakhouse-new-york,"1221 Ave Of The Americas, New York, NY 10020","(40.759412, -73.982221)",2752,4.5,10020
fAe8n5o-haxmSvEaHSQ9wQ,American,copper-john-s-pub-kitchen-new-york,"160 W 54th St, New York, NY 10019","(40.763298545058, -73.9810534410626)",14,4,10019
ud4-0gH8YlAExTBJoADPtw,American,the-capital-grille-new-york-3,"120 Broadway, New York, NY 10271","(40.7078813982786, -74.0102026698364)",545,4,10271
69x16O-YCkkbbxFiWCrEvQ,American,randolph-beer-nolita-new-york-2,"343 Broome St, New York, NY 10013","(40.719598, -73.9948569)",275,3.5,10013
ESREfCxyY9A1Wetnk47xJQ,American,dukes-new-york-9,"560 3rd Ave, New York, NY 10016","(40.748089, -73.976864)",780,3.5,10016
eZvDr6twAgxx2CjfXV87Xw,American,between-the-bread-new-york-5,"145 West 55th St, New York, NY 10019","(40.76394, -73.98005)",81,4,10019
mfdhfn1B4p3cplNa39ADbg,American,creamline-new-york-4,"180 7th Ave, New York, NY 10011","(40.74274, -73.99698)",122,3.5,10011
3aMjf-zblMsOYnzXV5D70A,American,moo-burger-brooklyn,"240 Court St, Brooklyn, NY 11201","(40.685823, -73.994528)",431,4,11201
Bt6RoIcazXayp1a8lMSvzA,American,shalel-kitchen-new-york,"65 W 70th St, New York, NY 10023","(40.7760977, -73.9793291)",581,4,10023
5YV3zSR18X4Ja6d-TOEtyA,American,pino-wine-bar-new-york,"156 E 33rd St, New York, NY 10016","(40.7452456, -73.9793704)",146,4.5,10016
rpVX-o82EEOX8ZDnM28a_Q,American,bistango-new-york-8,"145 E 50th St, The Kimberly Hotel, New York, NY 10022","(40.75628, -73.97144)",235,4,10022
hk3ohp_A4L4UgWTexDxf_Q,American,gallaghers-steakhouse-new-york,"228 W 52nd St, New York, NY 10019","(40.762876, -73.983837)",979,4,10019
PJeuLlvja4ZKv_tHq_pE1A,American,heidelberg-restaurant-new-york,"1648 2nd Ave, New York, NY 10028","(40.77742, -73.95172)",650,4,10028
4yPqqJDJOQX69gC66YUDkA,American,peter-luger-brooklyn-2,"178 Broadway, Brooklyn, NY 11211","(40.709945, -73.962478)",5294,4,11211
YJ06gB1cB5TlMQ1wqZ2i5A,American,the-grand-astoria-2,"37-01 30th Ave, Astoria, NY 11103","(40.76476, -73.91622)",140,3.5,11103
hpzm2ZMMccvsm3etCxnJEw,American,le-chéile-new-york-2,"839 W 181st St, New York, NY 10033","(40.8514803804586, -73.9399689480721)",335,4,10033
GW42yOQB6G97Pc0KujI3lA,American,donovans-pub-woodside,"57-24 Roosevelt Ave, Woodside, NY 11377","(40.7452467497759, -73.9068230114332)",387,4,11377
q2VwOuFDRJyIUfUFy8HQzg,American,suspenders-restaurant-and-bar-new-york-2,"108 Greenwich St, New York, NY 10006","(40.70857, -74.01347)",225,4,10006
82odHh211DgOSBWtewUYOg,American,tree-house-brooklyn,"417 Marcus Garvey Blvd, Brooklyn, NY 11216","(40.68281, -73.93786)",102,3.5,11216
2mzyXxnstSPcpDS3u5g_7w,American,park-avenue-autumn-winter-spring-summer-new-york-3,"360 Park Ave S, New York, NY 10010","(40.7419710606337, -73.9852105826139)",841,4,10010
sMDm_LwAvZd0w7NIpk8rZg,American,st-george-tavern-new-york-3,"103 Washington St, New York, NY 10006","(40.70838, -74.01408)",104,4,10006
oRCbrbLqvOcBuWPzSjOllQ,American,alameda-brooklyn,"195 Franklin St, Brooklyn, NY 11222","(40.733494, -73.958484)",119,4,11222
UJSugMSGxB4vzBaCvmLthA,American,treehaus-mima-new-york,"470 W 42nd St, New York, NY 10036","(40.7591906203981, -73.9949657125923)",131,3.5,10036
Uv13OfDr0fm5Jk2Dk4uFvQ,American,hanks-juicy-beef-new-york-4,"84 Chambers St, New York, NY 10007","(40.7143487, -74.0072147)",209,4.5,10007
RXX8EgFdSFl_uEyq7FhcNg,American,skytown-brooklyn,"921 Broadway, Brooklyn, NY 11206","(40.6976048354338, -73.9360729407192)",254,4,11206
39Y5P5RYMuGJ4UTu3NxCjA,American,rye-house-new-york,"11 W 17th St, New York, NY 10011","(40.73844, -73.99293)",448,3.5,10011
LppKzOZ2ZGmD7GrP5JAh5Q,American,the-box-new-york,"189 Chrystie St, New York, NY 10002","(40.72189, -73.99228)",372,3,10002
DeiVNRCo4kw5XUsHbXFkUg,American,empire-steak-house-new-york-11,"151 E 50th St, New York, NY 10022","(40.756278, -73.971258)",231,4,10022
UBCNhz-TSvBP3zo5PjFWrQ,American,aureole-new-york,"135 W 42nd St, New York, NY 10036","(40.7555870079476, -73.9852531626821)",864,4,10036
-4PCSqieO2rJ4-htOh8v0w,American,lexington-brass-new-york,"517 Lexington Ave, New York, NY 10017","(40.7552634948238, -73.9729699790478)",799,3.5,10017
dvRKiQbscruyTLaAL7q3PA,American,row-house-new-york-6,"2128 Frederick Douglass Blvd, New York, NY 10026","(40.803531, -73.95565)",307,3.5,10026
Xq9uOJz0U1iugBqRoQt1hA,American,tír-na-nóg-new-york-12,"315 W 39th St, New York, NY 10018","(40.75585, -73.99214)",361,4,10018
vtKxYnrZld4w6wG82Vm4pg,American,tribeca-grill-new-york-2,"375 Greenwich St, New York, NY 10013","(40.71961, -74.00991)",579,3.5,10013
VNee09tB2NVGTe3g1tFylw,American,petes-tavern-new-york,"129 E 18th St, New York, NY 10003","(40.73647, -73.986698)",567,3.5,10003
iQB37FNqD_G5_QMrp9ovnw,American,jadis-new-york,"42 Rivington St, New York, NY 10002","(40.7210234741789, -73.9910054106201)",480,4,10002
sbbrNeGvSAUdrhcIm2MTsg,American,191-knickerbocker-brooklyn-2,"191 Knickerbocker Ave, Brooklyn, NY 11237","(40.70392, -73.92683)",82,5,11237
6GwOwhHPW8YCSfaOtM-55Q,American,vandal-new-york,"199 Bowery, New York, NY 10002","(40.72104, -73.99326)",1304,3.5,10002
fkKcK6BFZehJZTP2roO5JA,American,pier-a-harbor-house-new-york-2,"22 Battery Pl, New York, NY 10004","(40.704364, -74.018051)",609,3,10004
jvx3UEV66_Q2x5GnNHGmBQ,American,dig-inn-new-york-21,"856 8th Ave, New York, NY 10019","(40.7631299, -73.98527)",154,4,10019
MKMx5TAmzXfjgLdXgu6FVQ,American,south-brooklyn-foundry-brooklyn,"6909 3rd Ave, Brooklyn, NY 11209","(40.63539, -74.02602)",203,4.5,11209
oDTAnVavrgbBLa9GDY7TUA,American,tudor-city-steakhouse-new-york,"45 Tudor City Pl, New York, NY 10017","(40.749374, -73.9699911)",66,3.5,10017
wRVSvTxBp62m0UEqRUUUJQ,American,dees-forest-hills,"107-23 Metropolitan Ave, Forest Hills, NY 11375","(40.709782, -73.8452595)",456,4,11375
7bD22UAtH56ikWYslOSIQg,American,calexico-new-york-5,"1491 2nd Ave, New York, NY 10075","(40.77259, -73.95588)",561,4,10075
b2naaHiaR57Hm6JZG0njPg,American,draught-55-new-york,"245 E 55th St, New York, NY 10022","(40.758377, -73.966515)",337,4,10022
wGFSTTB6b4MHJJUzBnVJeg,American,top-thai-greenwich-new-york,"235 Sullivan St, New York, NY 10012","(40.72977, -73.99939)",1069,4.5,10012
jPQWT232CbxOLU3yCpzdqw,American,dukes-new-york-13,"1596 2nd Ave, New York, NY 10028","(40.775647, -73.953011)",343,3.5,10028
ayOj0JXAsuGqVG8reuqpxQ,American,diwine-astoria,"41-15 31st Ave, Astoria, NY 11103","(40.76087, -73.91557)",751,4,11103
Zc7Jbuwe3XO-EaVXIh_TYQ,American,banter-new-york,"169 Sullivan St, New York, NY 10012","(40.72787, -74.0010999)",326,4.5,10012
UUIKdOylovTfXGvvKTN_yQ,American,one-dine-new-york,"285 Fulton St, One World Trade Center, New York, NY 10007","(40.7131299423307, -74.0135986290232)",126,3,10007
8l4l9r4-K5TYq_i0mP69bg,American,the-dubliner-new-york,"45 Stone St, New York, NY 10004","(40.7043151177964, -74.0104553957992)",219,3,10004
YFvF4r2D-wJOgJAOvanaZQ,American,gnoccheria-by-luzzos-new-york,"234 E 4th St, New York, NY 10009","(40.723315, -73.983139)",282,4,10009
TQnSNmqyQjG5rGXe6BDVYA,American,the-watershed-brooklyn,"517 Court St, Brooklyn, NY 11231","(40.67503, -73.9991)",17,4.5,11231
lQKKBtdp7No9HJ_tW6PuAQ,American,fort-defiance-brooklyn,"365 Van Brunt St, Brooklyn, NY 11231","(40.6766128540039, -74.0135040283203)",330,4,11231
lDhlNQHgzyxgi3By7Ko2LA,American,fiore-brooklyn-2,"284 Grand St, Brooklyn, NY 11211","(40.71293, -73.95787)",405,4,11211
78TCGIG1eHMYdyvMpFdDbQ,American,follia-nyc-new-york,"179 3rd Ave, New York, NY 10003","(40.7349243164062, -73.9855880737305)",132,4,10003
AV90qTTlBilokZooTUIhxw,American,big-daddys-new-york,"2454 Broadway, New York, NY 10024","(40.7911514, -73.9739083)",617,3.5,10024
35ezIH9BDHLY4XVQrxw6NA,American,stout-nyc-grand-central-new-york,"60 E 41st St, New York, NY 10017","(40.7516997, -73.979091)",198,3.5,10017
7OwoncdLdUlwh6JMwSz_GQ,American,the-top-of-the-standard-new-york,"848 Washington St, New York, NY 10014","(40.740828, -74.008074)",479,4,10014
GpZTBy6C-GhMBIhimBRZ_g,American,ikinari-steak-times-square-new-york,"368 W 46th St, New York, NY 10036","(40.7607045203285, -73.9902504129669)",118,4,10036
lGe2NRqJbEhf1dA0zo-qBw,American,hudson-station-new-york,"440 9th Ave 35th St, New York, NY 10001","(40.753734, -73.995592)",239,3,10001
-egltOQhAdo1kWlPSJfmvA,American,the-tippler-new-york,"425 W 15th St, New York, NY 10011","(40.7423540864346, -74.0063398693085)",649,4,10011
4W0qF6C0KDmGDOc4pR3CkQ,American,the-spot-mix-grill-west-new-york,"5310 Park Ave, West New York, NJ 07093","(40.78193, -74.01243)",36,5,7093
qsb6H598JnCHdKscMg9T8w,American,grape-and-grain-new-york,"620 E 6th St, New York, NY 10009","(40.724055, -73.980757)",301,4,10009
VP_HZr_j0dXKd80lUBfsyg,American,the-wicked-monk-brooklyn-3,"9510 3rd Ave, Brooklyn, NY 11209","(40.616988, -74.034023)",209,4,11209
5NdHeWLgrXhIySx9ogCNQg,American,upright-brew-house-new-york,"547 Hudson St, New York, NY 10014","(40.734943, -74.006359)",210,4,10014
nHU9WZRVASyqguAIqLXK8w,American,made-nice-new-york-2,"8 W 28th St, New York, NY 10001","(40.74481, -73.98818)",233,4,10001
A-ert0jDRBfku9ogyW_mEg,American,spice-symphony-new-york-3,"150 E 50th St, New York, NY 10022","(40.7558937072754, -73.9715347290039)",353,4.5,10022
oYIdKuDLo54U4lN72NqWkg,American,grill-café-at-the-standard-new-york-2,"848 Washington St, New York, NY 10014","(40.740829, -74.008071)",1106,3.5,10014
AgAkUVLN_axMY-bzbNCfCw,American,yuca-bar-new-york,"111 Avenue A, New York, NY 10009","(40.7262, -73.9836)",1689,4,10009
x2ATnp8-hXFhr_XznPYPMw,American,5-napkin-burger-new-york,"630 9th Ave, New York, NY 10036","(40.76018, -73.99113)",1930,3.5,10036
YIFgTJUuihaHnEjWPSdABg,American,austins-ale-house-kew-gardens,"8270 Austin St, Kew Gardens, NY 11415","(40.709375, -73.830072)",426,3.5,11415
KoGN70ndDHkJmMXiDCBS3A,American,bg-restaurant-new-york-2,"754 5th Ave, New York, NY 10019","(40.76339, -73.97404)",346,4,10019
9W-iYE7L_xHk6AY5wTUjkw,American,murphys-tavern-new-york,"6 Stone St, New York, NY 10004","(40.70389, -74.01248)",172,4,10004
3hRE9hN7Yp9AHJD8ahAVDQ,American,markjoseph-steakhouse-new-york-2,"261 Water St, New York, NY 10038","(40.70837, -74.00152)",377,4,10038
sLxHi6kOAEV6iqr45jzb_Q,American,b-flat-new-york,"277 Church St, New York, NY 10013","(40.7185644131449, -74.0048434404755)",345,4,10013
YL1LxYufuwX5sq4RwW-2Gw,American,floyd-ny-brooklyn-2,"131 Atlantic Ave, Brooklyn, NY 11201","(40.6907799, -73.9957)",203,4,11201
IjQ2yGUKkvP0JIldT9vRFQ,American,take31-new-york,"15 E 31st St, New York, NY 10016","(40.7463, -73.984809)",504,4,10016
gC7QKqUe2wrxUTxL11ab1A,American,gertie-brooklyn,"58 Marcy Ave, Brooklyn, NY 11211","(40.712389535839, -73.9554534314038)",12,4.5,11211
A0saPXtRGKl-SVJGQyQAOw,American,brooklyn-chop-house-new-york-3,"150 Nassau St, New York, NY 10038","(40.7115099, -74.00597)",186,3.5,10038
INu6eBcYiq26cX_Cjs7yIA,American,loosies-kitchen-and-cafe-brooklyn-3,"91 S 6th St, Brooklyn, NY 11249","(40.71102, -73.96489)",106,4,11249
wua1Rw6xlIm6VYVy44G87g,American,temple-court-new-york,"5 Beekman St, New York, NY 10038","(40.71132, -74.00671)",181,3.5,10038
yIFI6afTRP-tBhY6WsUOPg,American,popina-brooklyn,"127 Columbia St, Brooklyn, NY 11231","(40.687361962701, -74.0014251909241)",38,4.5,11231
S09_otVIPi3xbqAudLn1tA,American,atwood-new-york-2,"986 2nd Ave, New York, NY 10022","(40.7562, -73.96734)",6,4,10022
XvcRtA3pD6gpICLsdsQVbA,American,david-burke-tavern-new-york,"135 E 62nd St, New York, NY 10065","(40.76447, -73.96708)",148,4,10065
KAxYFGyOQ7ysCmYmh8jKtw,American,the-bronx-public-bronx,"170 W 231st St, Bronx, NY 10463","(40.87827, -73.90341)",313,4,10463
e7krRmyE5upHv2gsEOdR8w,American,mayahuel-mariposa-new-york-2,"304 E 6th St, New York, NY 10003","(40.72711, -73.98817)",591,4,10003
Ac8y23odvFOIQSKdrV63Uw,American,le-bateau-ivre-new-york-2,"230 E 51st St, New York, NY 10022","(40.7558, -73.96905)",400,4,10022
ys6rqS7Cr1IZ2kB1TNYE4w,American,sauvage-brooklyn,"905 Lorimer St, Brooklyn, NY 11222","(40.72356122013, -73.9518526761375)",186,3.5,11222
I2lgw_7DUnwD92ND4PN-Ow,American,aunt-jakes-new-york,"149 Mulberry St, New York, NY 10013","(40.7190315, -73.9977161)",1142,4,10013
kmcgUxWhwlbmC-FAMTEF2g,American,cafe-d-alsace-new-york,"1695 2nd Ave, New York, NY 10128","(40.77916, -73.95104)",1129,4,10128
nI1UYDCYUTt23TpGxqnLKg,American,buddakan-new-york,"75 9th Ave, New York, NY 10011","(40.7422762672197, -74.0048000961542)",3735,4,10011
LfRiA6RORToZUSJUHkZBVA,American,frankies-457-spuntino-brooklyn-3,"457 Court St, Brooklyn, NY 11231","(40.677328, -73.997972)",747,4,11231
VlBRJTY55GcqXJEQBMYf2w,American,istria-sport-club-astoria,"2809 Astoria Blvd, Astoria, NY 11102","(40.771001, -73.920259)",17,4.5,11102
jYhbUh1TV7SCfPxjIhVpcg,American,baar-baar-new-york-2,"13 E 1st St, New York, NY 10003","(40.7244378855031, -73.9915524)",442,4,10003
8b7Nr6624zlBJTf8zYyrLw,American,mama-sushi-new-york,"237 Dyckman St, New York, NY 10034","(40.8661259, -73.9277212)",641,3,10034
lHGQM__w1x5Dxiq3aRPCTQ,American,white-horse-tavern-financial-district-new-york,"25 Bridge St, New York, NY 10004","(40.70372, -74.01237)",322,4,10004
q45SMZfNrF4XZZWzIC4tGw,American,westville-hudson-new-york,"333 Hudson St, New York, NY 10013","(40.727125, -74.007683)",479,4,10013
5grFfuYswh8K9GoEnOy81A,American,bierocracy-long-island-city-2,"12-23 Jackson Ave, Long Island City, NY 11101","(40.74402, -73.95028)",266,4,11101
_ncu4WN_n2ZP02_dHFsrIA,American,two-saints-brooklyn-3,"753 Nostrand Ave, Brooklyn, NY 11216","(40.67151, -73.9502)",71,4,11216
NtTZGZkXYpFO_w8tSyuWBg,American,york-deli-and-convenience-store-new-york,"1661 York Ave, New York, NY 10128","(40.77694, -73.94674)",1,4,10128
